股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,11/3/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.59,35.62,34.11,34.25,34.426071,5.005444,-0.039001,1879381,65518389.83,0.046148,1394831250,4575800000,0,0,52.523421,,-92.004839,4.426919,5.200692,5.07647,4.888601,4.788566,4.909427,1日、5日均线死叉；1日、10日均线死叉；,0.11634,0.078542,0.075596,,57.321035,67.963306,36.036493,,4.859957,5.445675,4.274239,66.666667,69.444444,45.539082,52.600119,52.489228,0.042368,0.840163
sz300001,特锐德,11/2/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.61,36.64,35.63,35.64,35.823212,5.208584,-0.036757,2365215,85384900.57,0.058078,1451439000,4761504000,0,0,54.655021,,-95.738746,4.60658,5.199231,5.074716,4.859957,4.783841,4.911862,,0.130035,0.069092,0.121886,,72.492708,73.284442,70.909242,死叉,4.823567,5.401973,4.245161,75,68.055556,62.032571,62.944051,58.018598,0.027297,1.097469
sz300001,特锐德,11/1/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.8,37.85,36.7,37,37.190213,5.407342,0.030641,2806715,104277683.6,0.068919,1506825000,4943200000,0,0,56.740637,,-99.392101,4.782366,5.153634,5.059663,4.823567,4.771809,4.910669,,0.124941,0.053857,0.142169,,79.786682,73.680308,91.999429,,4.780528,5.307007,4.254048,75,65.277778,88.02794,76.423258,64.377542,0.032033,1.428603
sz300001,特锐德,10/29/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.15,36.36,35.01,35.9,36.084546,5.246581,0.021628,2369158,84945653.72,0.070511,1206240000,4796240000,0,0,55.053735,,-96.43717,4.640186,5.06624,4.99799,4.780528,4.753687,4.90604,,0.096385,0.036086,0.120599,,77.775261,70.627121,92.071539,,4.742165,5.245429,4.238901,66.666667,62.5,83.315231,71.97339,61.070267,0.038418,1.402065
sz300001,特锐德,10/28/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.25,35.15,34,35.14,35.320631,5.135511,0.027485,1764153,61386630.42,0.052505,1180704000,4694704000,0,0,53.88824,,-94.395582,4.541952,5.003398,4.932079,4.742165,4.740193,4.902655,10日、60日均线金叉；20日、30日均线金叉；,0.074903,0.021011,0.107785,,72.500454,67.053052,83.39526,,4.708917,5.205269,4.212566,66.666667,59.722222,78.425545,68.168396,58.520394,0.033626,1.188261
sz300001,特锐德,10/27/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.16,34.91,33.91,34.2,34.375812,4.998137,0.003521,1470526,50767703.91,0.043766,1149120000,4569120000,0,0,52.446742,,-91.870521,4.420456,4.952248,4.881659,4.708917,4.73045,4.902435,,0.057704,0.007538,0.100333,,64.93405,64.32935,66.143451,金叉,4.686923,5.182574,4.191272,66.666667,56.944444,69.088684,62.377491,55.029076,0.029343,0.961295
sz300001,特锐德,10/26/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.93,35.03,33.58,34.08,34.2552,4.9806,0.002058,1412734,48381991.31,0.042046,1145088000,4553088000,0,0,52.262724,,-91.54818,4.404946,4.950202,4.848046,4.686923,4.729135,4.903166,,0.048899,-0.005004,0.107806,,63.571288,64.027,62.659865,,4.666244,5.1627,4.169787,58.333333,55.555556,67.596884,61.559147,54.561184,0.042635,0.794025
sz300001,特锐德,10/25/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.01,34.7,33.56,34.01,34.184847,4.970371,0.007704,1432247,48973036.87,0.042626,1142736000,4543736000,0,0,66.73531,,-94.632972,4.528338,4.965693,4.810341,4.666244,4.725871,4.903677,,0.038736,-0.01848,0.114431,,62.803741,64.254856,59.901511,,4.648926,5.142116,4.155735,58.333333,55.555556,66.8185,61.106812,54.295369,0.033778,0.670864
sz300001,特锐德,10/22/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.2,34.42,32.92,33.75,33.923501,4.932372,0.010782,1343594,45357896.06,0.039988,1134000000,4509000000,0,0,66.225112,,-93.909493,4.493718,4.929741,4.76942,4.648926,4.722461,4.903409,1日、60日均线金叉；5日、60日均线金叉；,0.026241,-0.032784,0.118049,,62.397101,64.980414,57.230476,,4.643884,5.122649,4.165118,58.333333,54.166667,64.152746,59.48332,53.323287,0.044924,0.612059
sz300001,特锐德,10/21/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.81,34.45,32.6,33.39,33.561639,4.879758,-0.021682,1989570,65649856.91,0.059213,1121904000,4460904000,0,0,65.518689,,-92.907762,4.445784,4.86076,4.735953,4.643884,4.723923,4.903896,10日、30日均线金叉；1日、60日均线死叉；,0.013781,-0.04754,0.122642,,64.553099,66.27207,61.115155,死叉,4.644615,5.11235,4.17688,50,52.777778,60.490293,57.21665,51.967732,0.054205,0.953948
sz300001,特锐德,10/20/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.6,35.49,33.5,34.13,34.30545,4.987906,-0.013869,2717886,93350566.37,0.080889,1146768000,4559768000,0,0,66.970749,,-94.966832,4.544314,4.811071,4.700733,4.644615,4.726603,4.903507,,0.003034,-0.06287,0.131808,,71.407707,67.131556,79.960009,,4.638404,5.082836,4.193971,50,52.777778,73.322172,63.958588,55.121073,0.057498,1.420524
sz300001,特锐德,10/19/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,32.7,35.72,32.42,34.61,34.787924,5.058056,0.055827,3191349,109834794.6,0.094981,1162896000,4623896000,0,0,67.912629,,-96.302451,4.608225,4.745891,4.645198,4.638404,4.722949,4.89939,1日、60日均线金叉；5日、30日均线金叉；10日、20日均线金叉；,-0.021739,-0.079346,0.115214,,73.33605,64.99348,90.02119,,4.627882,5.035545,4.220218,58.333333,51.388889,82.818651,68.77729,57.281704,0.100671,2.089333
sz300001,特锐德,10/18/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.56,33.1,31.03,32.78,32.948507,4.790611,0.044282,1733621,56185655.07,0.051596,1101408000,4379408000,0,0,64.32174,,-91.210446,4.364564,4.654989,4.587471,4.627882,4.715009,4.893033,1日、5日均线金叉；1日、20日均线金叉；1日、30日均线金叉；5日、20日均线金叉；,-0.060184,-0.093748,0.067127,,70.058423,60.822195,88.530878,,4.631535,5.037166,4.225905,58.333333,47.222222,70.805662,57.618213,50.141234,0.065945,1.673519
sz300001,特锐德,10/15/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.05,32.2,31.02,31.39,31.55135,4.587469,-0.009467,795653,25043185.48,0.02368,1054704000,4193704000,0,0,61.594224,,-87.342735,4.179488,4.6091,4.563065,4.631535,4.715593,4.894519,1日、5日均线死叉；,-0.081148,-0.102139,0.041981,,60.604876,56.204082,69.406464,,4.64425,5.056464,4.232036,50,44.444444,47.627304,43.577612,43.234377,0.037236,0.925337
sz300001,特锐德,10/14/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.97,32.6,31.63,31.69,31.852902,4.631313,-0.006583,1127982,36264172.82,0.033571,1064784000,4233784000,0,0,62.18291,,-88.177511,4.219434,4.611146,4.552251,4.64425,4.728892,4.898952,1日、20日均线死叉；,-0.086042,-0.107386,0.042688,,66.115647,54.003685,90.339573,,4.654846,5.075006,4.234686,50,43.055556,55.561287,46.634213,44.50972,0.030408,1.367339
sz300001,特锐德,10/13/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.5,31.97,31.09,31.9,32.063979,4.662003,0.012698,788638,24845869.01,0.023471,1071840000,4261840000,0,0,62.594972,,-88.76183,4.247394,4.590394,4.536175,4.654846,4.739658,4.90241,1日、20日均线金叉；,-0.095501,-0.112722,0.034442,,68.131804,47.947703,108.500006,,4.66968,5.091718,4.247642,50,40.277778,61.541277,48.831924,45.40824,0.027936,1.119236
sz300001,特锐德,10/12/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.21,31.97,31.21,31.5,31.661936,4.603547,0.009292,733675,23294485.6,0.021836,1058400000,4208400000,0,0,61.810108,,-87.648865,4.194137,4.544506,4.5258,4.66968,4.753542,4.905309,5日、10日均线金叉；,-0.10931,-0.117028,0.015435,金叉,54.175107,37.855653,86.814017,,4.683637,5.112006,4.255267,41.666667,38.888889,53.617493,44.244182,43.319641,0.024351,1.1659
sz300001,特锐德,10/11/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.46,31.55,30.98,31.21,31.370442,4.561165,-0.007947,853313,26656600.7,0.025396,1048656000,4169656000,0,0,61.241056,,-86.84193,4.155524,4.519953,4.522146,4.683637,4.774245,4.907014,,-0.119393,-0.118957,-0.000873,,44.539497,29.695925,74.226641,,4.698982,5.133419,4.264545,33.333333,38.888889,47.022661,40.711204,41.771766,0.018118,1.474259
sz300001,特锐德,10/8/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.02,31.8,30.82,31.46,31.62174,4.597703,0.015494,621127,19532796.07,0.018486,1057056000,4203056000,0,0,61.731637,,-87.537591,4.188813,4.517031,4.528431,4.698982,4.797969,4.910424,1日、10日均线金叉；,-0.126211,-0.118848,-0.014727,,35.246746,22.274139,61.191959,,4.717908,5.152518,4.283298,41.666667,38.888889,52.372363,42.857284,42.735974,0.031633,1.210153
sz300001,特锐德,9/30/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,30.48,31.06,30.2,30.98,31.139268,4.527553,0.021431,526356,16165469.42,0.015665,1040928000,4138928000,0,0,60.789761,,-86.201978,4.124901,4.493355,4.551814,4.717908,4.819257,4.913396,1日、5日均线金叉；,-0.136798,-0.117007,-0.039582,,16.453934,15.787836,17.786129,金叉,4.739537,5.169461,4.309614,41.666667,37.5,41.773933,37.013799,40.196064,0.028355,1.126245
sz300001,特锐德,9/29/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,30.53,30.79,30.27,30.33,30.485924,4.432559,-0.010763,411917,12571022.84,0.012259,1019088000,4052088000,0,0,59.514309,,-84.393344,4.038355,4.481956,4.588496,4.739537,4.843663,4.915783,,-0.141178,-0.112059,-0.058238,,10.702406,15.454787,1.197644,,4.761825,5.181145,4.342504,33.333333,37.5,22.249748,27.855966,36.54349,0.01696,0.876674
sz300001,特锐德,9/28/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.12,31.27,30.48,30.66,30.817614,4.480786,-0.014465,481328,14814377.9,0.014325,1030176000,4096176000,0,0,60.161831,,-85.311552,4.082293,4.507094,4.631609,4.761825,4.868605,4.917853,1日、5日均线死叉；,-0.135043,-0.104779,-0.060527,,15.176416,17.830978,9.867293,,4.778777,5.199866,4.357688,41.666667,38.888889,25.927924,29.877563,37.662636,0.025394,1.014943
sz300001,特锐德,9/27/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,30.78,31.23,30.6,31.11,31.269933,4.546552,0.015008,525589,16309484.86,0.015643,1045296000,4156296000,0,0,61.044845,,-86.563696,4.14221,4.524339,4.668292,4.778777,4.888529,4.919899,1日、5日均线金叉；,-0.130159,-0.097213,-0.06589,,17.06287,19.158258,12.872093,,4.791857,5.224528,4.359186,41.666667,40.277778,31.925519,32.858467,39.232842,0.020555,0.873312
sz300001,特锐德,9/21/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,30.59,30.9,30.27,30.65,30.807573,4.479326,0.001961,391584,11950229.57,0.011654,1029840000,4094840000,0,0,60.14223,,-85.283757,4.080963,4.539831,4.700006,4.791857,4.907771,4.923285,30日、60日均线死叉；,-0.128727,-0.088977,-0.0795,,13.313603,20.205953,-0.471096,,4.817213,5.232838,4.401588,33.333333,43.055556,15.220165,25.93432,36.645368,0.020595,0.469833
sz300001,特锐德,9/20/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.3,31.4,30.48,30.59,30.747278,4.470559,-0.019237,538898,16577666.9,0.016039,1027824000,4086824000,0,0,60.024522,,-85.116843,4.072976,4.610273,4.73625,4.817213,4.929108,4.927084,,-0.118183,-0.07904,-0.078287,,14.557299,23.652127,-3.632357,,4.8414,5.236698,4.446102,33.333333,48.611111,12.89729,25.009847,36.306423,0.029497,0.552374
sz300001,特锐德,9/17/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.4,31.58,31.1,31.19,31.350365,4.558246,-0.00192,433807,13564965.49,0.012911,1047984000,4166984000,0,0,61.201862,,-86.786352,4.152865,4.695037,4.773517,4.8414,4.956437,4.935902,,-0.102113,-0.069254,-0.065719,,20.169282,28.199541,4.108764,,4.867413,5.243521,4.491305,41.666667,54.166667,16.714443,28.241901,38.268894,0.01536,0.406454
sz300001,特锐德,9/16/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,31.53,31.93,30.86,31.25,31.410673,4.567015,-0.012326,1119294,35179144.5,0.033312,1050000000,4175000000,0,0,61.319596,,-86.953303,4.160853,4.756125,4.81356,4.867413,4.977579,4.945913,,-0.089045,-0.061039,-0.056013,,24.603238,32.214671,9.380373,,4.900295,5.252963,4.547626,41.666667,56.944444,17.137107,28.58047,38.468155,0.033818,0.943088
sz300001,特锐德,9/15/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,32.99,32.99,31.31,31.64,31.802673,4.62401,-0.042952,1683684,53745676.63,0.05011,1063104000,4227104000,0,0,62.084854,,-88.038465,4.21278,4.812245,4.845127,4.900295,4.9957,4.959431,,-0.071963,-0.054037,-0.035852,,30.772782,36.020387,20.277571,死叉,4.932738,5.268007,4.59747,50,61.111111,19.856941,30.778967,39.757694,0.050817,1.395111
sz300001,特锐德,9/14/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.65,33.69,33.02,33.06,33.229967,4.831534,-0.01284,1102333,36583495.05,0.032808,1110816000,4416816000,0,0,64.871202,,-91.989602,4.401848,4.86018,4.869533,4.932738,5.010607,4.971634,1日、5日均线死叉；1日、10日均线死叉；,-0.054917,-0.049556,-0.010722,,40.245194,38.64419,43.447203,,4.952979,5.288657,4.6173,58.333333,62.5,38.301384,41.410829,45.024235,0.020006,1.054273
sz300001,特锐德,9/13/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.29,33.64,33.01,33.49,33.662189,4.894378,0.00631,997361,33346578.25,0.029683,1125264000,4474264000,0,0,65.714982,,-93.186112,4.459103,4.862227,4.884002,4.952979,5.019034,4.980037,1日、10日均线金叉；,-0.05349,-0.048215,-0.010549,,42.867791,37.843688,52.915998,,4.971246,5.312117,4.630376,66.666667,62.5,50.028228,45.802725,46.824285,0.01893,1.025164
sz300001,特锐德,9/10/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.02,33.48,32.5,33.28,33.451113,4.863688,0.003316,1031524,33984358.69,0.0307,1118208000,4446208000,0,0,65.302921,,-92.601794,4.431143,4.851996,4.890578,4.971246,5.030287,4.98732,1日、5日均线金叉；,-0.05729,-0.046897,-0.020787,,35.68897,35.331636,36.403639,金叉,4.987103,5.326754,4.647451,66.666667,61.111111,42.9155,43.101355,45.81036,0.029545,0.979633
sz300001,特锐德,9/9/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.33,33.78,33.05,33.17,33.340555,4.847614,-0.003305,1219326,40669360.71,0.036289,1114512000,4431512000,0,0,65.087092,,-92.295742,4.416498,4.870995,4.89204,4.987103,5.039883,4.991314,,-0.058182,-0.044298,-0.027767,,30.990103,35.152969,22.66437,死叉,4.998647,5.332532,4.664763,58.333333,59.722222,39.134109,41.706314,45.286694,0.021935,1.021504
sz300001,特锐德,9/8/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.01,33.43,32.99,33.28,33.451111,4.863688,0.004528,877386,29135459.06,0.026113,1118208000,4446208000,0,0,65.302918,,-92.601791,4.431143,4.878009,4.889263,4.998647,5.049528,4.99962,,-0.056837,-0.040828,-0.03202,,38.095892,37.234402,39.818873,,5.011654,5.34158,4.681728,66.666667,58.333333,41.420565,42.665195,45.709991,0.013281,0.725348
sz300001,特锐德,9/7/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.23,33.33,32.92,33.13,33.300327,4.841765,-0.000302,738799,24457942.23,0.021988,1113168000,4426168000,0,0,65.008559,,-92.18438,4.411169,4.878886,4.883709,5.011654,5.058394,5.012724,5日、10日均线死叉；,-0.055931,-0.036825,-0.038212,,37.684379,36.803657,39.445823,,5.025537,5.348537,4.702537,58.333333,56.944444,37.253929,40.96839,45.038507,0.012372,0.579206
sz300001,特锐德,9/6/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.93,34.04,32.97,33.14,33.310387,4.843227,-0.023283,1397812,46524540.74,0.041602,1113504000,4427504000,0,0,65.028198,,-92.212228,4.412501,4.905777,4.898176,5.025537,5.065116,5.026096,1日、5日均线死叉；1日、10日均线死叉；20日、60日均线死叉；,-0.051729,-0.032049,-0.03936,,41.121163,36.363296,50.636898,,5.047897,5.381891,4.713902,58.333333,56.944444,37.401834,41.042673,45.07414,0.031536,1.073853
sz300001,特锐德,9/3/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.4,34.1,33.01,33.93,34.104441,4.95868,0.015564,1734965,58372934.76,0.051636,1140048000,4533048000,0,0,66.578341,,-94.410385,4.517687,4.929161,4.909283,5.047897,5.07442,5.03579,1日、5日均线金叉；1日、10日均线金叉；5日、10日均线金叉；,-0.045761,-0.027129,-0.037266,,46.006069,33.984362,70.049483,,5.059588,5.401685,4.717491,58.333333,55.555556,50.621838,47.240392,47.944399,0.032625,1.407913
sz300001,特锐德,9/2/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.51,33.79,33.02,33.41,33.581774,4.882686,0.003002,1299073,43345408.18,0.038663,1122576000,4463576000,0,0,65.557997,,-92.963501,4.448451,4.913085,4.921266,5.059588,5.077197,5.04205,,-0.049235,-0.02247,-0.053528,,31.982077,27.973509,39.999213,,5.070987,5.408399,4.733575,58.333333,54.166667,38.745911,41.95138,45.765903,0.023116,1.316619
sz300001,特锐德,9/1/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.2,34.23,33.06,33.31,33.481263,4.868072,-0.021733,1207034,40814951.6,0.035924,1119216000,4450216000,0,0,65.361781,,-92.68526,4.435137,4.900516,4.955462,5.070987,5.081483,5.05133,1日、5日均线死叉；,-0.045214,-0.015779,-0.058869,,27.638187,25.969224,30.976112,,5.081143,5.409484,4.752802,50,51.388889,36.290388,40.907123,45.344362,0.034361,1.434346
sz300001,特锐德,8/31/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.7,34.15,33.43,34.05,34.225077,4.97622,0.003241,869511,29354363.5,0.025878,1144080000,4549080000,0,0,66.813846,,-94.744338,4.533667,4.888531,4.995943,5.081143,5.084357,5.053741,20日、30日均线死叉；,-0.037936,-0.008421,-0.059031,,29.514605,25.134743,38.27433,,5.08655,5.416936,4.756164,58.333333,51.388889,48.208332,46.593024,47.989647,0.021214,1.084645
sz300001,特锐德,8/30/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.6,34.41,33.42,33.94,34.114512,4.960144,0.016777,1050896,35677337.31,0.031277,1140384000,4534384000,0,0,66.598002,,-94.438264,4.519021,4.890576,5.021956,5.08655,5.08387,5.052328,1日、5日均线金叉；10日、60日均线死叉；,-0.039107,-0.001042,-0.07613,,23.691798,22.944812,25.185769,金叉,5.100141,5.45158,4.748701,58.333333,50,46.012096,45.562002,47.553789,0.029658,1.41569
sz300001,特锐德,8/27/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,32.98,33.43,32.56,33.38,33.551616,4.878301,0.012129,506855,16797881.02,0.015085,1121568000,4459568000,0,0,65.499123,,-92.880016,4.444456,4.889405,5.051914,5.100141,5.080411,5.050867,10日、30日均线死叉；,-0.038396,0.008474,-0.093741,,16.476923,22.571319,4.288131,,5.113805,5.468157,4.759452,50,50,34.16858,40.17191,45.318092,0.02638,0.64994
sz300001,特锐德,8/26/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,32.9,33.27,32.8,32.98,33.149546,4.819841,0.002432,573315,18926781.66,0.017063,1108128000,4406128000,0,0,64.714204,,-91.766974,4.391195,4.929447,5.082166,5.113805,5.075832,5.049454,,-0.028596,0.020192,-0.097577,,13.389418,25.618517,-11.068782,,5.129661,5.47852,4.780802,50,51.388889,24.281193,36.024327,43.67449,0.014286,0.620583
sz300001,特锐德,8/25/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.09,34.15,32.87,32.9,33.069121,4.808148,-0.035756,1007696,33550230.94,0.029991,1105440000,4395440000,0,0,64.557201,,-91.544339,4.380542,5.010409,5.108032,5.129661,5.071057,5.052426,5日、30日均线死叉；5日、60日均线死叉；,-0.00972,0.032389,-0.084219,,17.421405,31.733067,-11.20192,,5.145736,5.4871,4.804372,41.666667,52.777778,22.336883,35.200652,43.348064,0.037515,0.998992
sz300001,特锐德,8/24/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,33.78,34.34,33.69,34.12,34.295387,4.986443,0.00649,572841,19529038.28,0.017049,1146432000,4558432000,0,0,66.951105,,-94.938977,4.542981,5.103356,5.139599,5.145736,5.073444,5.058272,5日、10日均线死叉；5日、20日均线死叉；10日、20日均线死叉；,0.015704,0.042917,-0.054425,,25.678935,38.888898,-0.740993,,5.148586,5.495534,4.801637,50,55.555556,33.154124,42.924982,47.358345,0.019174,0.53503
sz300001,特锐德,8/23/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.55,34.65,33.82,33.9,34.074245,4.95429,-0.02446,1238538,42318412.54,0.036861,1139040000,4529040000,0,0,66.519394,,-94.326796,4.513687,5.153336,5.152898,5.148586,5.069011,5.061048,1日、30日均线死叉；1日、60日均线死叉；,0.029773,0.04972,-0.039894,,29.883864,45.49388,-1.336169,,5.156989,5.51984,4.794138,50,58.333333,27.907381,40.776653,46.503001,0.023885,1.017579
sz300001,特锐德,8/20/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.7,35.7,34.53,34.75,34.928599,5.07851,-0.027972,1226772,42902518.86,0.036511,1167600000,4642600000,0,0,68.187254,,-96.691879,4.62686,5.214424,5.186511,5.156989,5.065163,5.061925,30日、60日均线金叉；1日、10日均线死叉；1日、20日均线死叉；,0.05057,0.054706,-0.008272,死叉,43.13088,53.298888,22.794865,死叉,5.155162,5.531001,4.779324,58.333333,61.111111,37.344145,47.04822,49.479571,0.032727,0.875594
sz300001,特锐德,8/19/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.08,36.18,35.58,35.75,35.933737,5.224654,-0.009146,997718,35777909.33,0.029694,1201200000,4776200000,0,0,70.149476,,-99.474376,4.760007,5.234885,5.19791,5.155162,5.057076,5.06117,1日、5日均线死叉；,0.063732,0.055741,0.015983,,59.261538,58.382892,61.01883,,5.144494,5.529177,4.75981,58.333333,62.5,55.864353,56.403848,53.32812,0.01663,0.760078
sz300001,特锐德,8/18/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.93,36.18,35.53,36.08,36.265421,5.27288,0.006977,1317489,47281307.02,0.039211,1212288000,4820288000,0,0,70.796985,,-100.392567,4.803944,5.205656,5.186511,5.144494,5.039783,5.060342,,0.064724,0.053743,0.021963,,61.718394,57.943569,69.268044,,5.128564,5.512755,4.744373,58.333333,63.888889,64.686018,60.013702,54.672904,0.018141,1.047414
sz300001,特锐德,8/17/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.85,35.96,35.36,35.83,36.01415,5.236346,-0.004446,1305191,46567431.28,0.038845,1203888000,4786888000,0,0,70.306457,,-99.696981,4.770659,5.175843,5.166343,5.128564,5.022879,5.05625,,0.060139,0.050997,0.018283,,57.831828,56.056157,61.383171,,5.114827,5.49903,4.730624,58.333333,65.277778,60.775744,58.153907,53.827579,0.016671,1.160301
sz300001,特锐德,8/16/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.99,36.12,34.78,35.99,36.174984,5.259731,0.015233,2158197,76675210.92,0.064232,1209264000,4808264000,0,0,70.620435,,-100.142213,4.791964,5.15246,5.151144,5.114827,5.007534,5.049698,,0.057131,0.048712,0.016838,,55.473611,55.168321,56.084192,金叉,5.094659,5.473425,4.715893,66.666667,68.055556,64.590659,59.785443,54.450453,0.0378,1.858612
sz300001,特锐德,8/13/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.68,35.45,34.61,35.45,35.632199,5.180811,0.020144,784663,27605761.57,0.023353,1191120000,4736120000,0,0,56.837732,,367.94124,4.693765,5.158598,5.148367,5.094659,4.987902,5.043292,1日、5日均线金叉；1日、10日均线金叉；,0.05008,0.046607,0.006946,,47.726546,55.015676,33.148286,,5.072665,5.455799,4.68953,66.666667,69.444444,56.999733,55.963421,52.679425,0.024173,0.803252
sz300001,特锐德,8/12/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,34.67,35.2,34.5,34.75,34.928597,5.07851,-0.008842,723705,25170754.01,0.021539,1167600000,4642600000,0,0,55.715401,,360.675787,4.601081,5.160936,5.145444,5.072665,4.967101,5.035668,,0.048388,0.045739,0.005298,,45.783367,58.660241,20.02962,,5.05257,5.450153,4.654987,66.666667,69.444444,44.040927,50.35711,50.277797,0.019966,0.733929
sz300001,特锐德,8/11/2010,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35,35.35,34.8,35.06,35.240191,5.123815,0.000856,652606,22877537.05,0.019423,1178016000,4684016000,0,0,56.212432,,363.893332,4.642126,5.167366,5.15129,5.05257,4.951269,5.029214,,0.05594,0.045077,0.021727,,55.413402,65.098678,36.04285,,5.040367,5.437833,4.642901,66.666667,69.444444,49.551993,53.101486,51.38458,0.015701,0.609604
